Area,Status,Floor,Transaction,Furnishing,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,luxury_type
350.0,Ready to Move,low level,Resale,Furnished,Unknown,1.0,1.0,0.54,1,Goregaon East Mumbai,Apartment,semi luxury
270.0,Ready to Move,low level,Resale,Furnished,Unknown,1.0,2.0,0.6,1,Mulund West Mumbai,Apartment,semi luxury
405.0,Ready to Move,high level,Resale,Semi-Furnished,1 Covered,1.0,1.0,2.1,1,Matunga West Mumbai,Apartment,semi luxury
428.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,1.0,1.4,1,Andheri West Mumbai,Apartment,semi luxury
414.0,Ready to Move,medium level,Resale,Unfurnished,1 Covered,2.0,1.0,1.18,1,Kandivali West Mumbai,Apartment,semi luxury
354.0,Ready to Move,high level,New Property,Unfurnished,1 Covered,2.0,1.0,0.98,1,Wadala Mumbai,Apartment,non luxury
343.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,2.0,0.85,1,Borivali East Mumbai,Apartment,semi luxury
710.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,3.0,0.73,1,Mira Road Mumbai,Apartment,luxury
445.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,1.35,1,Malad West Mumbai,Apartment,semi luxury
250.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.3,1,Dadar West Mumbai,Apartment,semi luxury
500.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,2.0,1,Mumbai,Apartment,luxury
415.0,Ready to Move,medium level,New Property,Semi-Furnished,1 Covered,2.0,1.0,1.45,1,Andheri West Mumbai,Apartment,semi luxury
625.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,1.15,1,Bhandup West Mumbai,Apartment,luxury
380.0,Under Construction,medium level,Resale,Semi-Furnished,1 Covered,2.0,1.0,0.8,1,Kandivali West Mumbai,Apartment,semi luxury
444.0,Ready to Move,high level,Resale,Unfurnished,Unknown,1.0,1.0,1.95,1,Grant Road Mumbai,Apartment,semi luxury
450.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,2.0,2.0,1.25,1,Santacruz East Mumbai,Apartment,non luxury
425.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.05,1,Mumbai,Apartment,semi luxury
410.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,1.0,1.0,1.05,1,Powai Mumbai,Apartment,luxury
410.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,1.2,1,Kandivali East Mumbai,Apartment,semi luxury
410.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,1.0,0.9,1,Mulund West Mumbai,Apartment,semi luxury
459.0,Ready to Move,low level,New Property,Furnished,Unknown,2.0,1.0,1.25,1,Ghatkopar East Mumbai,Apartment,semi luxury
450.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,2.0,1.05,1,Dahisar East Mumbai,Apartment,semi luxury
385.0,Ready to Move,low level,New Property,Unfurnished,1 Covered,1.0,2.0,1.61,1,Dadar West Mumbai,Apartment,semi luxury
444.0,Ready to Move,medium level,Resale,Unfurnished,1 Covered,2.0,2.0,1.45,1,Mumbai,Apartment,non luxury
500.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,1.85,1,Vile Parle East Mumbai,Apartment,semi luxury
475.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,1.0,1.35,1,Kandivali West Mumbai,Apartment,semi luxury
444.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,1.0,1.07,1,Mumbai,Apartment,semi luxury
452.0,Ready to Move,medium level,Resale,Furnished,1 Covered,1.0,1.0,2.05,1,Vikhroli East Mumbai,Apartment,luxury
700.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,1.38,1,Malad West Mumbai,Apartment,non luxury
586.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.45,1,Santacruz East Mumbai,Apartment,non luxury
540.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,2.75,1,Worli Mumbai,Apartment,semi luxury
450.0,Ready to Move,low level,New Property,Furnished,Unknown,1.0,1.0,1.3,1,Chembur Mumbai,Apartment,non luxury
458.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,1.62,1,Mumbai,Apartment,luxury
550.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.6,1,Andheri West Mumbai,Apartment,semi luxury
500.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,4.0,1,Colaba Mumbai,Apartment,semi luxury
350.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,2.0,1.0,0.79,1,Matunga East Mumbai,Apartment,non luxury
282.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,1.0,2.0,1.25,1,Mumbai,Apartment,semi luxury
460.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,1.0,1.25,1,Goregaon West Mumbai,Apartment,semi luxury
430.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,1.0,1.19,1,Kanjurmarg West Mumbai,Apartment,semi luxury
427.0,Ready to Move,high level,Resale,Semi-Furnished,1 Covered,2.0,1.0,0.9,1,Kandivali East Mumbai,Apartment,luxury
441.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,2.0,1.0,1.05,1,Dahisar East Mumbai,Apartment,semi luxury
437.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,1.37,1,Mumbai,Apartment,semi luxury
650.0,Ready to Move,high level,New Property,Unfurnished,Unknown,2.0,1.0,2.26,1,Tardeo Mumbai,Apartment,semi luxury
435.0,Ready to Move,medium level,New Property,Semi-Furnished,Unknown,2.0,3.0,0.35,1,Vasai East Mumbai,Apartment,semi luxury
730.0,Ready to Move,low level,Resale,Unfurnished,1 Open,2.0,1.0,2.85,1,Mahim Mumbai,Apartment,semi luxury
475.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Open,2.0,1.0,2.5,1,Khar West Mumbai,Apartment,semi luxury
390.0,Under Construction,medium level,New Property,Semi-Furnished,1 Covered,2.0,1.0,1.13,1,Goregaon East Mumbai,Apartment,semi luxury
390.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Open,2.0,2.0,1.65,1,Parel Mumbai,Apartment,non luxury
473.0,Under Construction,high level,New Property,Unfurnished,Unknown,1.0,1.0,1.76,1,Mahim Mumbai,Apartment,semi luxury
483.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,1.15,1,Borivali West Mumbai,Apartment,semi luxury
570.0,Ready to Move,medium level,Resale,Furnished,1 Covered,1.0,2.0,0.78,1,Mira Bhayandar Mumbai,Apartment,semi luxury
600.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,2.1,1,Worli Mumbai,Apartment,non luxury
650.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,0.36,1,Virar West Mumbai,Apartment,non luxury
481.0,Under Construction,low level,New Property,Furnished,Unknown,1.0,1.0,1.42,1,Andheri East Mumbai,Apartment,semi luxury
318.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,2.0,0.75,1,Mulund West Mumbai,Apartment,non luxury
320.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,3.0,0.7,1,Ghatkopar East Mumbai,Apartment,semi luxury
386.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,1.0,1.35,1,Mazgaon Mumbai,Apartment,semi luxury
450.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.5,1,Goregaon West Mumbai,Apartment,semi luxury
440.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,1.0,1.3,1,Andheri East Mumbai,Apartment,semi luxury
370.0,Ready to Move,low level,Resale,Furnished,1 Covered,1.0,1.0,0.49,1,Goregaon East Mumbai,Apartment,semi luxury
269.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,2.0,0.75,1,Worli Mumbai,Apartment,semi luxury
437.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.25,1,Kandivali West Mumbai,Apartment,semi luxury
459.0,Under Construction,low level,New Property,Unfurnished,1 Covered,2.0,1.0,1.2,1,Andheri West Mumbai,House,semi luxury
505.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.05,1,Mulund West Mumbai,Apartment,non luxury
625.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,1.0,1,Borivali West Mumbai,Apartment,semi luxury
440.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,1.35,1,Dahisar East Mumbai,Apartment,semi luxury
550.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Open,2.0,2.0,1.99,1,Andheri West Mumbai,Apartment,semi luxury
495.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,3.0,1,Khar West Mumbai,Apartment,semi luxury
300.0,Ready to Move,low level,Resale,Semi-Furnished,1 Covered,1.0,2.0,0.6,1,Mulund West Mumbai,Apartment,semi luxury
410.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,3.0,0.35,1,Mumbai,Apartment,semi luxury
509.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,1.35,1,Ghatkopar East Mumbai,Apartment,semi luxury
460.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,2.0,1.0,1.27,1,Andheri East Mumbai,Apartment,semi luxury
450.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,1.0,1.0,1.4,1,Powai Mumbai,Apartment,semi luxury
429.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,1.0,1.51,1,Byculla Mumbai,Apartment,non luxury
323.0,Ready to Move,high level,Resale,Unfurnished,1 Covered,2.0,2.0,0.68,1,Bhandup West Mumbai,Apartment,semi luxury
560.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,1.0,3.0,0.41,1,Nalasopara Mumbai,Apartment,semi luxury
450.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,1.0,2.0,1.15,1,Chembur East Mumbai,Apartment,semi luxury
411.0,Ready to Move,medium level,New Property,Unfurnished,Unknown,2.0,1.0,1.35,1,Bandra East Mumbai,Apartment,semi luxury
470.0,Under Construction,medium level,New Property,Unfurnished,Unknown,1.0,2.0,0.4,1,Kandivali East Mumbai,Apartment,luxury
700.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,2.0,1.42,1,Santacruz East Mumbai,Apartment,semi luxury
238.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.32,1,Goregaon East Mumbai,Apartment,non luxury
420.0,Ready to Move,high level,Resale,Unfurnished,Unknown,1.0,1.0,1.2,1,Parel Mumbai,Apartment,non luxury
300.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,0.74,1,Malad East Mumbai,Apartment,non luxury
550.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,2.5,1,Mahim Mumbai,Apartment,non luxury
627.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.27,1,Powai Mumbai,Apartment,semi luxury
550.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.25,1,Powai Mumbai,Apartment,semi luxury
636.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,2.5,1,Central Mumbai,Apartment,non luxury
245.0,Ready to Move,medium level,Resale,Furnished,Unknown,1.0,2.0,0.32,1,Goregaon East Mumbai,Apartment,semi luxury
533.0,Under Construction,high level,Resale,Unfurnished,Unknown,2.0,1.0,1.06,1,Mumbai,Apartment,non luxury
750.0,Under Construction,high level,New Property,Semi-Furnished,Unknown,2.0,1.0,0.66,1,Vikhroli East Mumbai,Apartment,non luxury
308.0,Ready to Move,high level,Resale,Furnished,Unknown,1.0,1.0,0.95,1,Malad East Mumbai,Apartment,semi luxury
525.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.0,1,Chembur Mumbai,Apartment,non luxury
491.0,Under Construction,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.47,1,Vasai East Mumbai,Apartment,semi luxury
502.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,2.0,1.16,1,Mumbai,Apartment,luxury
430.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,1.0,1.07,1,Kanjurmarg West Mumbai,Apartment,semi luxury
300.0,Ready to Move,medium level,New Property,Semi-Furnished,Unknown,1.0,1.0,0.4,1,Nalasopara Mumbai,Apartment,semi luxury
472.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,2.0,1.25,1,Mulund West Mumbai,Apartment,semi luxury
471.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.35,1,Mulund West Mumbai,Apartment,semi luxury
450.0,Ready to Move,low level,Resale,Semi-Furnished,2 Open,2.0,2.0,0.85,1,Bhandup East Mumbai,Apartment,semi luxury
460.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,1.6,1,Mumbai,Apartment,semi luxury
478.0,Ready to Move,high level,New Property,Semi-Furnished,Unknown,2.0,1.0,1.2,1,Kurla East Mumbai,Apartment,semi luxury
425.0,Ready to Move,high level,Resale,Furnished,1 Covered,2.0,2.0,1.3,1,Goregaon East Mumbai,Apartment,semi luxury
461.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,0.24,1,Sion Mumbai,Apartment,non luxury
390.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.43,1,Mira Road Mumbai,Apartment,non luxury
285.0,Under Construction,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,0.3,1,Virar West Mumbai,Apartment,semi luxury
300.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.7,1,Mulund West Mumbai,Apartment,semi luxury
300.0,Under Construction,medium level,Resale,Unfurnished,Unknown,1.0,2.0,0.35,1,Bhandup West Mumbai,Apartment,non luxury
317.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.2,1,Mumbai,Apartment,non luxury
450.0,Ready to Move,low level,New Property,Unfurnished,Unknown,2.0,1.0,1.32,1,Parel Mumbai,Apartment,semi luxury
450.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,0.65,1,Goregaon East Mumbai,Apartment,non luxury
220.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,2.0,0.55,1,Goregaon East Mumbai,Apartment,non luxury
230.0,Ready to Move,medium level,New Property,Semi-Furnished,Unknown,1.0,1.0,0.78,1,Worli Mumbai,Apartment,non luxury
665.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.95,1,Kandivali West Mumbai,Apartment,semi luxury
450.0,Ready to Move,medium level,Resale,Furnished,Opened,1.0,3.0,0.68,1,Mira Road Mumbai,Apartment,semi luxury
310.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.37,1,Malad West Mumbai,Apartment,non luxury
220.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.45,1,Andheri East Mumbai,Apartment,non luxury
234.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,0.15,1,Virar West Mumbai,Apartment,non luxury
306.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,1.0,0.29,1,Naigaon East Mumbai,Apartment,luxury
468.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,0.8,1,Bhandup West Mumbai,Apartment,non luxury
415.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,1.0,1.07,1,Kandivali West Mumbai,Apartment,non luxury
519.0,Ready to Move,high level,New Property,Unfurnished,Unknown,2.0,2.0,1.4,1,Parel Mumbai,Apartment,semi luxury
530.0,Ready to Move,high level,New Property,Unfurnished,Unknown,2.0,2.0,0.72,1,Malad East Mumbai,Apartment,non luxury
252.0,Ready to Move,medium level,Resale,Furnished,Unknown,1.0,2.0,0.58,1,Malad West Mumbai,Apartment,non luxury
241.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,2.0,0.7,1,Andheri East Mumbai,Apartment,non luxury
408.0,Ready to Move,medium level,New Property,Unfurnished,1 Covered,2.0,1.0,1.18,1,Andheri West Mumbai,Apartment,semi luxury
434.0,Ready to Move,high level,New Property,Unfurnished,Unknown,2.0,1.0,1.35,1,Malad West Mumbai,Apartment,semi luxury
750.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,0.9,1,Mira Road Mumbai,Apartment,semi luxury
590.0,Under Construction,medium level,Resale,Semi-Furnished,1 Covered,2.0,2.0,0.95,1,Vikhroli East Mumbai,Apartment,non luxury
408.0,Under Construction,low level,New Property,Unfurnished,Unknown,1.0,1.0,1.25,1,Andheri West Mumbai,Apartment,non luxury
435.0,Ready to Move,low level,Resale,Furnished,1 Covered,2.0,1.0,1.2,1,Andheri West Mumbai,Apartment,semi luxury
445.0,Ready to Move,low level,New Property,Unfurnished,Unknown,1.0,2.0,1.1,1,Mumbai,Apartment,luxury
338.0,Under Construction,low level,New Property,Unfurnished,1 Covered,1.0,2.0,0.67,1,Bhandup West Mumbai,Apartment,non luxury
340.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,1.0,2.0,0.21,1,Nalasopara Mumbai,House,semi luxury
565.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,2.95,1,Bandra West Mumbai,Apartment,semi luxury
330.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.87,1,Andheri West Mumbai,Apartment,non luxury
350.0,Under Construction,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.14,1,Borivali West Mumbai,House,non luxury
180.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.17,1,Govandi East Mumbai,House,non luxury
350.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.85,1,Mahim Mumbai,House,non luxury
216.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,1.0,0.35,1,Mumbai,Apartment,non luxury
198.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,0.42,1,Kurla West Mumbai,Apartment,luxury
340.0,Ready to Move,low level,Resale,Furnished,Unknown,1.0,2.0,0.38,1,Goregaon East Mumbai,Apartment,semi luxury
269.0,Ready to Move,high level,Resale,Unfurnished,Unknown,1.0,1.0,0.7,1,Kandivali East Mumbai,Apartment,non luxury
650.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,3.0,1.11,1,Malad West Mumbai,Apartment,semi luxury
509.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.42,1,Ghatkopar East Mumbai,Apartment,semi luxury
400.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,2.6,1,Mahalakshmi Mumbai,Apartment,luxury
300.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,0.65,1,Bhandup West Mumbai,Apartment,semi luxury
580.0,Under Construction,medium level,Resale,Unfurnished,Unknown,2.0,1.0,1.2,1,Goregaon West Mumbai,Apartment,semi luxury
421.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,0.9,1,Charkop Mumbai,Apartment,non luxury
360.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,0.58,1,Kandivali East Mumbai,Apartment,non luxury
400.0,Under Construction,medium level,New Property,Unfurnished,Unknown,1.0,2.0,0.32,1,Mira Road Mumbai,Apartment,non luxury
530.0,Under Construction,high level,New Property,Unfurnished,Unknown,1.0,2.0,0.88,1,Goregaon West Mumbai,Apartment,non luxury
313.0,Ready to Move,high level,New Property,Unfurnished,Unknown,1.0,2.0,0.58,1,Bhandup West Mumbai,Apartment,non luxury
580.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.0,1,Powai Mumbai,Apartment,non luxury
650.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,0.92,1,Malad West Mumbai,Apartment,semi luxury
550.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,1.22,1,Powai Mumbai,Apartment,non luxury
395.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.6,1,Kandivali East Mumbai,Apartment,non luxury
320.0,Ready to Move,high level,Resale,Unfurnished,Unknown,1.0,2.0,0.66,1,Andheri West Mumbai,Apartment,semi luxury
432.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,2.0,1.08,1,Andheri East Mumbai,Apartment,non luxury
439.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,2.25,1,Bandra West Mumbai,Apartment,non luxury
375.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,1.15,1,Dadar West Mumbai,Apartment,non luxury
675.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.05,1,Bhandup West Mumbai,Apartment,non luxury
252.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.25,1,Mumbai,Apartment,non luxury
375.0,Ready to Move,medium level,New Property,Unfurnished,Unknown,2.0,2.0,1.38,1,Ghatkopar West Mumbai,Apartment,semi luxury
710.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,1.05,1,Andheri West Mumbai,Apartment,semi luxury
451.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,1.26,1,Dahisar East Mumbai,Apartment,semi luxury
200.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,1.0,0.32,1,Borivali East Mumbai,House,non luxury
520.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,1.0,0.62,1,Mira Road Mumbai,Apartment,semi luxury
350.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,1.0,0.12,1,Virar West Mumbai,House,non luxury
431.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,2.0,0.9,1,Malad West Mumbai,Apartment,semi luxury
292.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,1.0,1.3,1,Bandra West Mumbai,Apartment,semi luxury
435.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,1.0,1.2,1,Mumbai,Apartment,luxury
295.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,0.85,1,Andheri West Mumbai,Apartment,semi luxury
403.0,Under Construction,low level,Resale,Unfurnished,Unknown,1.0,1.0,0.27,1,Goregaon West Mumbai,Apartment,semi luxury
650.0,Under Construction,low level,New Property,Semi-Furnished,Unknown,2.0,1.0,1.35,1,Santacruz East Mumbai,Apartment,semi luxury
590.0,Ready to Move,medium level,New Property,Unfurnished,Unknown,2.0,1.0,1.23,1,Santacruz East Mumbai,Apartment,semi luxury
324.0,Ready to Move,high level,Resale,Unfurnished,Unknown,1.0,2.0,0.7,1,Chembur Mumbai,Apartment,non luxury
600.0,Ready to Move,medium level,New Property,Unfurnished,Unknown,2.0,2.0,0.69,1,Chembur Mumbai,Apartment,non luxury
320.0,Under Construction,medium level,New Property,Semi-Furnished,Unknown,2.0,2.0,0.7,1,Chembur Mumbai,Apartment,non luxury
550.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.38,1,Powai Mumbai,Apartment,semi luxury
