Area,Status,Floor,Transaction,Furnishing,Society,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,Main Road,Pool,Garden/Park,pricepersqft
764.0,Ready to Move,17.0,Resale,Unfurnished,Mantri Serene,Unknown,2.0,2.0,1.78,2,Kandivali West Mumbai,Apartment,0,0,1,2329.84
904.0,Ready to Move,17.0,Resale,Unfurnished,Mantri Serene,Unknown,2.0,3.0,2.7,2,Ghatkopar West Mumbai,Apartment,0,0,0,2986.73
562.0,Ready to Move,4.0,Resale,Semi-Furnished,Mantri Park,Unknown,1.0,2.0,1.3,2,Goregaon East Mumbai,Apartment,0,0,0,2313.17
468.0,Ready to Move,3.0,Resale,Semi-Furnished,Mantri Park,Unknown,2.0,1.0,1.25,2,Goregaon East Mumbai,Apartment,0,0,0,2670.94
737.0,Ready to Move,16.0,Resale,Semi-Furnished,Tanvi Eminence,Unknown,2.0,1.0,1.25,2,Goregaon East Mumbai,Apartment,0,0,0,1696.07
737.0,Ready to Move,16.0,Resale,Furnished,Tanvi Eminence,Unknown,2.0,2.0,0.85,2,Goregaon East Mumbai,Apartment,0,0,1,1153.32
668.0,Ready to Move,8.0,Resale,Unfurnished,Project Vakola,Unknown,2.0,1.0,1.3,2,Goregaon East Mumbai,Apartment,0,0,1,1946.11
576.0,Ready to Move,2.0,Resale,Semi-Furnished,Panchsheel Gardens,Unknown,2.0,2.0,0.99,2,Unknown,Apartment,0,0,0,1718.75
778.0,Ready to Move,4.0,Resale,Furnished,Om Siddhi Building,Unknown,2.0,2.0,1.13,2,Unknown,Apartment,0,0,0,1452.44
583.0,Ready to Move,1.0,Resale,Unfurnished,Gaurav Garden,Unknown,2.0,2.0,1.9,2,Santacruz East Mumbai,Apartment,0,0,0,3259.01
418.0,Ready to Move,3.0,Resale,Furnished,DNS Villa,Unknown,1.0,2.0,2.1,2,Kandivali West Mumbai,Apartment,0,0,0,5023.92
820.0,Ready to Move,4.0,Resale,Semi-Furnished,Lodha Bel Air,Unknown,2.0,5.0,1.2,2,Unknown,Apartment,0,0,0,1463.41
529.0,Ready to Move,10.0,Resale,Semi-Furnished,I C Colony,Unknown,2.0,2.0,1.2,2,Kandivali West Mumbai,Apartment,0,0,0,2268.43
828.0,Ready to Move,5.0,Resale,Furnished,Rustomjee Ozone,Unknown,2.0,6.0,1.25,2,Ghatkopar West Mumbai,Apartment,0,0,0,1509.66
421.0,Ready to Move,4.0,Resale,Semi-Furnished,Galaxy Heights,Unknown,1.0,2.0,3.3,2,Jogeshwari West Mumbai,Apartment,0,0,0,7838.48
612.0,Ready to Move,14.0,Resale,Semi-Furnished,Wadhwa Anmol Tower,Unknown,2.0,1.0,2.35,2,Borivali West Mumbai,Apartment,1,0,0,3839.87
576.0,Ready to Move,7.0,Resale,Semi-Furnished,Yashodham Complex,Unknown,2.0,1.0,2.78,2,Goregaon West Mumbai,Apartment,0,0,0,4826.39
720.0,Ready to Move,5.0,Resale,Furnished,Vasant Valley,Unknown,2.0,2.0,0.98,2,Goregaon West Mumbai,Apartment,1,0,0,1361.11
720.0,Ready to Move,4.0,Resale,Furnished,Vasant Valley,Unknown,2.0,2.0,2.68,2,Goregaon West Mumbai,Apartment,1,0,1,3722.22
638.0,Ready to Move,1.0,Resale,Semi-Furnished,Sai Baba Complex,Unknown,1.0,2.0,1.8,2,Goregaon East Mumbai,Apartment,0,0,0,2821.32
590.0,Ready to Move,7.0,Resale,Unfurnished,Sai Baba Complex,Unknown,2.0,2.0,2.25,2,Goregaon East Mumbai,Apartment,0,0,0,3813.56
778.0,Ready to Move,0.0,Resale,Furnished,Royal Palms,Unknown,2.0,1.0,2.1,2,Goregaon East Mumbai,Apartment,0,0,0,2699.23
576.0,Ready to Move,7.0,Resale,Furnished,Royal Palms,Unknown,2.0,1.0,1.6,2,Goregaon East Mumbai,Apartment,0,0,0,2777.78
547.0,Ready to Move,0.0,Resale,Semi-Furnished,Royal Palms,Unknown,2.0,1.0,1.49,2,Goregaon East Mumbai,Apartment,0,0,0,2723.95
756.0,Ready to Move,2.0,Resale,Unfurnished,Kiran Tower,Unknown,2.0,2.0,1.0,2,Goregaon East Mumbai,Apartment,1,0,1,1322.75
612.0,Ready to Move,7.0,Resale,Furnished,Dheeraj Solitaire,Unknown,2.0,1.0,0.75,2,Goregaon East Mumbai,Apartment,1,0,1,1225.49
540.0,Ready to Move,4.0,Resale,Unfurnished,Chincholi Bunder,Unknown,1.0,2.0,0.85,2,Goregaon East Mumbai,Apartment,1,0,1,1574.07
590.0,Ready to Move,2.0,Resale,Furnished,Bhoomi Park,Unknown,2.0,1.0,1.85,2,Malad West Mumbai,Apartment,0,0,0,3135.59
590.0,Ready to Move,2.0,Resale,Furnished,Bhoomi Park,Unknown,2.0,2.0,0.6,2,Malad West Mumbai,Apartment,0,0,0,1016.95
792.0,Ready to Move,4.0,Resale,Furnished,Bhoomi Park,Unknown,2.0,1.0,1.5,2,Unknown,Apartment,0,0,0,1893.94
540.0,Ready to Move,1.0,Resale,Unfurnished,Eden Rose,Unknown,2.0,2.0,1.75,2,Jankalyan Nagar Mumbai,Apartment,1,0,0,3240.74
540.0,Ready to Move,3.0,Resale,Semi-Furnished,Sea View,Unknown,2.0,1.0,1.75,2,Jankalyan Nagar Mumbai,Apartment,1,0,0,3240.74
576.0,Ready to Move,2.0,Resale,Semi-Furnished,Panchsheel Gardens,Unknown,2.0,1.0,1.6,2,Malad West Mumbai,Apartment,0,0,0,2777.78
504.0,Ready to Move,1.0,Resale,Semi-Furnished,Dahanukarwadi,Unknown,2.0,1.0,0.8,2,Mira Road Area Mumbai,Apartment,0,0,0,1587.3
756.0,Ready to Move,-1.0,Resale,Furnished,Whispering Palms Xxclusives,Unknown,2.0,1.0,1.25,2,Kandivali West Mumbai,Apartment,0,0,0,1653.44
612.0,Ready to Move,4.0,Resale,Furnished,Thakur Complex,Unknown,2.0,2.0,2.1,2,Kandivali West Mumbai,Apartment,0,0,0,3431.37
468.0,Ready to Move,1.0,Resale,Unfurnished,Thakur Complex,Unknown,2.0,1.0,1.2,2,Kandivali West Mumbai,Apartment,1,0,1,2564.1
598.0,Ready to Move,3.0,Resale,Semi-Furnished,Raheja Reflection,Unknown,2.0,2.0,1.85,2,Unknown,Apartment,0,0,1,3093.65
590.0,Ready to Move,10.0,Resale,Furnished,Dheeraj Upvan,Unknown,2.0,1.0,1.5,2,Kandivali East Mumbai,Apartment,0,0,0,2542.37
677.0,Ready to Move,4.0,Resale,Semi-Furnished,Bhoomi Hills,Unknown,2.0,1.0,1.12,2,Kandivali East Mumbai,Apartment,0,0,0,1654.36
454.0,Ready to Move,0.0,Resale,Unfurnished,Kinjal Apartment,Unknown,2.0,2.0,1.95,2,Kandivali East Mumbai,Apartment,0,0,0,4295.15
403.0,Ready to Move,2.0,Resale,Furnished,Sindhi,Unknown,2.0,2.0,1.55,2,Kandivali East Mumbai,Apartment,0,0,0,3846.15
720.0,Ready to Move,6.0,Resale,Semi-Furnished,Sindhi,Unknown,2.0,2.0,1.3,2,Kandivali East Mumbai,Apartment,0,0,0,1805.56
554.0,Ready to Move,6.0,Resale,Unfurnished,Shanti Ashram,Unknown,2.0,1.0,1.4,2,Unknown,Apartment,0,0,0,2527.08
612.0,Ready to Move,4.0,Resale,Semi-Furnished,I C Colony,Unknown,2.0,1.0,1.7,2,Unknown,Apartment,0,0,0,2777.78
484.0,Ready to Move,12.0,Resale,Furnished,Neptune Living Point,Unknown,2.0,2.0,1.8,2,Unknown,Apartment,0,0,0,3719.01
576.0,Ready to Move,12.0,Resale,Semi-Furnished,Neptune Living Point,Unknown,2.0,2.0,1.55,2,Borivali West Mumbai,Apartment,0,0,0,2690.97
720.0,Ready to Move,20.0,Resale,Semi-Furnished,Oberoi Park View,Unknown,2.0,2.0,1.7,2,Borivali West Mumbai,Apartment,1,0,0,2361.11
720.0,Ready to Move,2.0,Resale,Furnished,Trikutta Tower,Unknown,2.0,2.0,1.65,2,Unknown,Apartment,0,0,0,2291.67
720.0,Ready to Move,2.0,Resale,Semi-Furnished,Trikutta Tower,Unknown,2.0,2.0,1.6,2,Unknown,Apartment,0,0,0,2222.22
792.0,Ready to Move,5.0,Resale,Semi-Furnished,Paradise,Unknown,2.0,1.0,3.0,2,Kandivali East Mumbai,Apartment,0,0,0,3787.88
713.0,Ready to Move,1.0,Resale,Semi-Furnished,Raj Legacy,Unknown,2.0,2.0,1.32,2,Powai Mumbai,Apartment,0,0,0,1851.33
720.0,Ready to Move,4.0,Resale,Unfurnished,Raj Legacy,Unknown,2.0,2.0,1.45,2,Powai Mumbai,Apartment,0,0,0,2013.89
378.0,Ready to Move,4.0,Resale,Unfurnished,Sai Karishma,Unknown,2.0,1.0,0.85,2,Powai Mumbai,Apartment,0,0,0,2248.68
540.0,Ready to Move,6.0,Resale,Unfurnished,Sai Karishma,Unknown,2.0,1.0,2.0,2,Vikhroli West Mumbai,Apartment,0,0,0,3703.7
698.0,Ready to Move,4.0,Resale,Semi-Furnished,Vasant Oscar,Unknown,2.0,2.0,2.3,2,Vikhroli West Mumbai,Apartment,0,0,0,3295.13
873.0,Ready to Move,9.0,Resale,Unfurnished,Sagar City,Unknown,2.0,3.0,0.47,2,Mira Road Area Mumbai,Apartment,0,0,0,538.37
558.0,Ready to Move,4.0,Resale,Semi-Furnished,Vasant Galaxy,Unknown,2.0,1.0,0.85,2,Mira Road Area Mumbai,Apartment,0,0,0,1523.3
662.0,Ready to Move,5.0,Resale,Semi-Furnished,Swapnalok Tower,Unknown,2.0,2.0,2.2,2,Mulund West Mumbai,Apartment,0,0,1,3323.26
662.0,Ready to Move,5.0,Resale,Semi-Furnished,Swapnalok Tower,Unknown,2.0,2.0,1.8,2,Andheri West Mumbai,Apartment,0,0,0,2719.03
662.0,Ready to Move,5.0,Resale,Unfurnished,Swapnalok Tower,Unknown,2.0,1.0,1.95,2,Goregaon West Mumbai,Apartment,0,0,1,2945.62
648.0,Ready to Move,1.0,Resale,Semi-Furnished,Swapnalok Tower,Unknown,2.0,1.0,1.75,2,Goregaon East Mumbai,Apartment,0,0,0,2700.62
504.0,Ready to Move,5.0,Resale,Semi-Furnished,Swapnalok Tower,Unknown,2.0,1.0,1.75,2,Goregaon East Mumbai,Apartment,0,0,0,3472.22
673.0,Ready to Move,5.0,Resale,Furnished,Blue Empire Complex,Unknown,2.0,2.0,1.75,2,Goregaon East Mumbai,Apartment,0,0,0,2600.3
762.0,Ready to Move,1.0,Resale,Furnished,Dsk Madhuban,Unknown,2.0,1.0,1.5,2,Goregaon East Mumbai,Apartment,0,0,0,1968.5
762.0,Ready to Move,8.0,Resale,Unfurnished,Dsk Madhuban,Unknown,2.0,2.0,1.75,2,Goregaon East Mumbai,Apartment,0,0,0,2296.59
866.0,Ready to Move,1.0,Resale,Furnished,Dsk Madhuban,Unknown,2.0,3.0,1.65,2,Kandivali West Mumbai,Apartment,0,0,0,1905.31
703.0,Ready to Move,7.0,Resale,Furnished,Mahavir Universe,Unknown,2.0,2.0,1.75,2,Andheri East Mumbai,Apartment,0,0,0,2489.33
775.0,Ready to Move,6.0,Resale,Semi-Furnished,Green Woods Chkala,Unknown,2.0,1.0,1.65,2,Andheri East Mumbai,Apartment,0,0,0,2129.03
828.0,Ready to Move,5.0,Resale,Furnished,Hiranandani Gardens,Unknown,2.0,6.0,1.84,2,Andheri East Mumbai,Apartment,0,0,0,2222.22
792.0,Ready to Move,2.0,Resale,Semi-Furnished,Panchratna,Unknown,1.0,2.0,1.8,2,Bhandup West Mumbai,Apartment,0,1,1,2272.73
889.0,Ready to Move,1.0,Resale,Semi-Furnished,Kalpataru Estate,Unknown,2.0,6.0,2.8,2,Chakala Mumbai,Apartment,0,0,0,3149.61
713.0,Ready to Move,7.0,Resale,Unfurnished,Pinnacolo,Unknown,2.0,2.0,3.5,2,Central Area Mumbai,Apartment,0,0,0,4908.84
807.0,Ready to Move,3.0,Resale,Unfurnished,Royal Palms,Unknown,2.0,6.0,1.25,2,Damodar Park Mumbai,Apartment,0,0,0,1548.95
807.0,Ready to Move,2.0,Resale,Unfurnished,Royal Palms,Unknown,2.0,6.0,3.0,2,Andheri East Mumbai,Apartment,0,0,0,3717.47
572.0,Ready to Move,5.0,Resale,Unfurnished,Royal Palms,Unknown,2.0,2.0,1.2,2,Unknown,Apartment,0,0,0,2097.9
551.0,Ready to Move,0.0,Resale,Semi-Furnished,Royal Palms,Unknown,2.0,2.0,1.0,2,Goregaon East Mumbai,Apartment,1,0,1,1814.88
576.0,Ready to Move,7.0,Resale,Furnished,Royal Palms,Unknown,2.0,2.0,1.0,2,Goregaon East Mumbai,Apartment,1,0,1,1736.11
828.0,Ready to Move,20.0,Resale,Semi-Furnished,Royal Palms,Unknown,2.0,3.0,0.65,2,Goregaon East Mumbai,Apartment,1,0,1,785.02
576.0,Ready to Move,3.0,Resale,Furnished,Royal Palms,Unknown,2.0,2.0,0.75,2,Goregaon East Mumbai,Apartment,1,0,1,1302.08
576.0,Ready to Move,7.0,Resale,Furnished,Royal Palms,Unknown,2.0,2.0,0.85,2,Goregaon East Mumbai,Apartment,1,0,1,1475.69
666.0,Ready to Move,4.0,Resale,Unfurnished,Gokul Dham,Unknown,2.0,2.0,1.1,2,Goregaon East Mumbai,Apartment,1,0,1,1651.65
684.0,Ready to Move,13.0,Resale,Furnished,Green Tower,Unknown,3.0,1.0,1.15,2,Goregaon East Mumbai,Apartment,1,0,1,1681.29
486.0,Ready to Move,13.0,Resale,Furnished,Acropolis,Unknown,2.0,4.0,1.5,2,Goregaon East Mumbai,Apartment,0,0,0,3086.42
750.0,Ready to Move,0.0,Resale,Unfurnished,RNA Broadway Avenue,Unknown,2.0,1.0,1.85,2,Gilbert Hill Mumbai,Apartment,1,0,1,2466.67
560.0,Ready to Move,7.0,Resale,Semi-Furnished,Man Opus,Unknown,2.0,2.0,1.25,2,Mulund Mumbai,House,0,0,0,2232.14
504.0,Ready to Move,15.0,Resale,Unfurnished,Man Opus,Unknown,2.0,2.0,0.65,2,Virar Mumbai,Apartment,0,0,0,1289.68
684.0,Under Construction,6.0,Resale,Unfurnished,Mayfair Virar Gardens,Unknown,2.0,2.0,1.5,2,Mira Road Area Mumbai,Apartment,0,0,0,2192.98
950.0,Ready to Move,2.0,New Property,Unfurnished,Man Opus,Opened,2.0,4.0,0.85,2,Mira Road Area Mumbai,Apartment,1,0,0,894.74
1010.0,Ready to Move,2.0,Resale,Semi-Furnished,PNK Winstone,Unknown,2.0,5.0,0.95,2,Mira Road Area Mumbai,Apartment,1,0,0,940.59
830.0,Ready to Move,15.0,Resale,Furnished,Inez Tower A and B,Unknown,2.0,1.0,0.6,2,Virar West Mumbai,Apartment,1,0,1,722.89
680.0,Under Construction,0.0,Resale,Semi-Furnished,Aasangaon Mumbai,Unknown,2.0,1.0,0.3,2,Aasangaon Mumbai,House,0,0,0,441.18
1000.0,Ready to Move,0.0,Resale,Semi-Furnished,Deccan House,Unknown,3.0,6.0,2.75,2,Mahim West Mumbai,Apartment,0,0,0,2750.0
731.0,Ready to Move,7.0,Resale,Furnished,Veena Serenity,Unknown,2.0,2.0,0.41,2,Turner Road Mumbai,Apartment,0,0,0,560.88
731.0,Ready to Move,7.0,Resale,Unfurnished,Veena Serenity,Unknown,2.0,2.0,3.37,2,Bandra West Mumbai,Apartment,0,0,0,4610.12
670.0,Ready to Move,9.0,Resale,Furnished,Veena Serenity,Unknown,3.0,2.0,0.75,2,LAXMI PALACE BUILDING ULHASNAGAR EAST Mumbai,Apartment,0,0,0,1119.4
641.0,Ready to Move,12.0,Resale,Unfurnished,New Home Paradise,Unknown,2.0,2.0,1.55,2,Chembur Mumbai,Apartment,0,0,0,2418.1
922.0,Ready to Move,32.0,Resale,Unfurnished,Sheth Auris Serinity,Unknown,3.0,6.0,1.55,2,Chembur Mumbai,Apartment,0,0,0,1681.13
691.0,Ready to Move,14.0,Resale,Furnished,Promenade At The Address,Unknown,2.0,1.0,1.7,2,Shell Colony Mumbai,Apartment,0,0,0,2460.2
1065.0,Under Construction,7.0,New Property,Unfurnished,Agarwal Palazzo,Unknown,2.0,5.0,0.38,2,Virar Mumbai,Apartment,0,0,0,356.81
1200.0,Under Construction,10.0,New Property,Unfurnished,Agarwal Palazzo,Unknown,2.0,4.0,2.5,2,Unknown,Apartment,0,1,1,2083.33
1080.0,Under Construction,2.0,New Property,Unfurnished,Agarwal Palazzo,Unknown,2.0,6.0,2.25,2,Ghatkopar West Mumbai,Apartment,0,0,0,2083.33
630.0,Ready to Move,4.0,Resale,Semi-Furnished,Evershine Homes,Unknown,2.0,2.0,2.3,2,Borivali West Mumbai,Apartment,0,0,0,3650.79
409.0,Under Construction,7.0,Resale,Furnished,Royal Greens,Unknown,2.0,1.0,2.25,2,Borivali West Mumbai,Apartment,0,0,0,5501.22
922.0,Under Construction,20.0,Resale,Unfurnished,Verona,Unknown,2.0,3.0,2.06,2,Borivali West Mumbai,Apartment,0,0,0,2234.27
507.0,Ready to Move,2.0,Resale,Furnished,Kanakia Rainforest,Unknown,2.0,2.0,0.5,2,Unknown,Apartment,0,0,0,986.19
979.0,Ready to Move,13.0,Resale,Furnished,Chamunda Jewel,Unknown,2.0,3.0,1.1,2,Andheri East Mumbai,Apartment,0,0,0,1123.6
828.0,Ready to Move,13.0,Resale,Semi-Furnished,Pearl Residency,Unknown,2.0,5.0,1.7,2,Oshiwara Mumbai,Apartment,0,0,0,2053.14
536.0,Ready to Move,1.0,Resale,Furnished,Bhairav Darshan,Unknown,2.0,1.0,1.98,2,Unknown,Apartment,0,1,1,3694.03
576.0,Ready to Move,1.0,Resale,Semi-Furnished,Bhairav Darshan,Unknown,2.0,1.0,2.35,2,Goregaon West Mumbai,Apartment,0,0,0,4079.86
598.0,Ready to Move,7.0,Resale,Furnished,Poonam Kirti,Unknown,2.0,1.0,2.4,2,Andheri West Mumbai,Apartment,0,0,0,4013.38
864.0,Ready to Move,25.0,Resale,Furnished,Shreeji Heights,Unknown,2.0,3.0,2.1,2,Unknown,Apartment,0,0,0,2430.56
367.0,Ready to Move,7.0,Resale,Unfurnished,Akruti Hubtown,Unknown,2.0,1.0,3.2,2,Unknown,Apartment,0,0,0,8719.35
396.0,Ready to Move,5.0,Resale,Furnished,Vijay Nagar Chs,Unknown,2.0,2.0,4.35,2,Matunga West Mumbai,Apartment,1,0,1,10984.85
662.0,Ready to Move,7.0,Resale,Unfurnished,Marleshwar,Unknown,2.0,2.0,0.8,2,Mira Road Area Mumbai,Apartment,0,0,0,1208.46
929.0,Ready to Move,17.0,Resale,Semi-Furnished,Alpine Shapoorji Pallonji,Unknown,2.0,6.0,0.67,2,Mira Bhayandar Mumbai,Apartment,0,0,0,721.21
900.0,Under Construction,15.0,New Property,Unfurnished,Estado,Unknown,2.0,6.0,1.41,2,Borivali West Mumbai,Apartment,0,0,0,1566.67
820.0,Under Construction,5.0,New Property,Semi-Furnished,Estado,Unknown,2.0,4.0,1.2,2,Kokan Nagar Bhandup West Mumbai,Apartment,0,0,0,1463.41
666.0,Under Construction,8.0,New Property,Semi-Furnished,Estado,Unknown,2.0,1.0,2.52,2,Unknown,Apartment,0,0,0,3783.78
540.0,Ready to Move,7.0,Resale,Furnished,Rashmi Classic,Unknown,2.0,1.0,1.98,2,Kherwadi Mumbai,Apartment,0,0,0,3666.67
497.0,Ready to Move,3.0,Resale,Semi-Furnished,Rashmi Classic,Unknown,2.0,1.0,1.98,2,Bandra East Mumbai,Apartment,0,0,0,3983.9
972.0,Ready to Move,2.0,Resale,Semi-Furnished,Sabari Shivam,Unknown,2.0,6.0,1.8,2,Kherwadi Mumbai,Apartment,0,0,0,1851.85
576.0,Ready to Move,0.0,Resale,Unfurnished,Poonam Apartments,Unknown,2.0,2.0,0.48,2,Vasai Mumbai,Apartment,0,0,0,833.33
871.0,Ready to Move,13.0,Resale,Furnished,Mangalmay Tower,Unknown,2.0,4.0,0.37,2,Vasai East Mumbai,Apartment,0,0,0,424.8
756.0,Under Construction,19.0,Resale,Furnished,Altavista,Unknown,2.0,2.0,2.2,2,Chembur Mumbai,Apartment,0,0,0,2910.05
756.0,Ready to Move,19.0,Resale,Unfurnished,Altavista,Unknown,2.0,1.0,4.5,2,Worli Mumbai,Apartment,0,0,0,5952.38
477.0,Ready to Move,12.0,Resale,Unfurnished,Altavista,Unknown,2.0,1.0,2.6,2,Kandivali West Mumbai,Apartment,0,0,0,5450.73
477.0,Ready to Move,17.0,Resale,Semi-Furnished,Altavista,Unknown,2.0,1.0,2.45,2,Chembur Mumbai,Apartment,0,0,0,5136.27
756.0,Ready to Move,5.0,Resale,Semi-Furnished,Shree Shiv Shakti,Unknown,2.0,1.0,1.6,2,Chembur Mumbai,Apartment,0,0,0,2116.4
904.0,Ready to Move,18.0,Resale,Semi-Furnished,Omkar Alta Monte,Unknown,2.0,6.0,1.75,2,Chembur Mumbai,Apartment,0,0,0,1935.84
1221.0,Under Construction,11.0,New Property,Unfurnished,Estado,Unknown,2.0,4.0,1.95,2,Chembur Mumbai,Apartment,0,0,0,1597.05
1100.0,Under Construction,6.0,New Property,Unfurnished,Agarwal Palazzo,Unknown,2.0,3.0,1.49,2,Borivali West Mumbai,Apartment,0,0,0,1354.55
692.0,Under Construction,7.0,New Property,Semi-Furnished,Ruparel Zion,Unknown,2.0,1.0,2.35,2,Pathan Wadi Mumbai,Apartment,0,0,0,3395.95
692.0,Under Construction,11.0,New Property,Semi-Furnished,Ruparel Zion,Unknown,2.0,1.0,2.55,2,Government Colony Mumbai,Apartment,0,0,0,3684.97
897.0,Under Construction,8.0,Resale,Unfurnished,Ruparel Zion,Unknown,2.0,4.0,2.1,2,Borivali West Mumbai,Apartment,0,0,0,2341.14
897.0,Under Construction,8.0,Resale,Unfurnished,Ruparel Zion,Unknown,2.0,5.0,2.27,2,Sion East Mumbai,Apartment,0,0,0,2530.66
1134.0,Under Construction,10.0,New Property,Unfurnished,Ruparel Zion,Unknown,2.0,6.0,2.27,2,Sion East Mumbai,Apartment,0,0,0,2001.76
1141.0,Under Construction,5.0,New Property,Unfurnished,Ruparel Zion,Unknown,2.0,6.0,2.25,2,Koliwada Sion Mumbai,Apartment,0,0,0,1971.95
756.0,Ready to Move,6.0,Resale,Semi-Furnished,Evershine Homes,Unknown,2.0,2.0,2.17,2,Koliwada Sion Mumbai,Apartment,0,0,0,2870.37
497.0,Under Construction,11.0,Resale,Unfurnished,Royal Greens,Unknown,2.0,1.0,2.15,2,Sion East Mumbai,Apartment,0,0,0,4325.96
685.0,Ready to Move,8.0,Resale,Unfurnished,Shalibhadra Jay Vijay Nagari 2,Unknown,2.0,1.0,2.0,2,Sion East Mumbai,Apartment,0,0,0,2919.71
720.0,Ready to Move,12.0,Resale,Unfurnished,Mahavir Residency,Unknown,2.0,2.0,0.52,2,Unknown,Apartment,0,0,0,722.22
655.0,Ready to Move,11.0,Resale,Semi-Furnished,Garden Avenue K,Unknown,2.0,1.0,1.4,2,Andheri East Mumbai,Apartment,0,0,0,2137.4
586.0,Under Construction,6.0,New Property,Semi-Furnished,Chandak Cornerstone,Unknown,2.0,2.0,0.41,2,Virar Mumbai,Apartment,0,0,0,699.66
648.0,Ready to Move,2.0,Resale,Unfurnished,Alpine Apartments,Unknown,2.0,2.0,1.98,2,Virar Mumbai,Apartment,0,0,0,3055.56
454.0,Under Construction,0.0,Resale,Unfurnished,Darshan Heights,Unknown,2.0,2.0,0.62,2,Virar West Mumbai,Apartment,0,0,0,1365.64
1100.0,Ready to Move,9.0,Resale,Furnished,Avenue 14,Unknown,2.0,4.0,2.5,2,Worli Mumbai,Apartment,0,0,0,2272.73
900.0,Ready to Move,10.0,Resale,Furnished,Avenue 14,Unknown,2.0,6.0,1.7,2,Unknown,Apartment,0,0,0,1888.89
700.0,Ready to Move,18.0,New Property,Unfurnished,Avenue 14,Unknown,2.0,1.0,1.32,2,Charni Road Mumbai,Apartment,0,0,0,1885.71
1015.0,Ready to Move,17.0,Resale,Unfurnished,Avenue 14,Unknown,2.0,6.0,3.33,2,Dadar East Mumbai,Apartment,0,0,0,3280.79
585.0,Ready to Move,2.0,Resale,Semi-Furnished,Ganjawala Apartment,Unknown,2.0,1.0,3.3,2,Dadar East Mumbai,Apartment,0,0,0,5641.03
612.0,Ready to Move,1.0,Resale,Semi-Furnished,Holy Cross Tower,Unknown,2.0,2.0,3.25,2,Dadar East Mumbai,Apartment,0,0,0,5310.46
716.0,Ready to Move,6.0,Resale,Semi-Furnished,Beach Classic,Unknown,2.0,1.0,3.15,2,Unknown,Apartment,0,0,0,4399.44
677.0,Ready to Move,6.0,Resale,Semi-Furnished,Shree Adinath Towers,Unknown,2.0,1.0,2.4,2,Borivali West Mumbai,Apartment,0,0,0,3545.05
1008.0,Under Construction,0.0,New Property,Unfurnished,Yashwant Circle,1 Covered,3.0,3.0,1.23,3, Mumbai,Apartment,0,0,0,1220.24
912.0,Under Construction,0.0,New Property,Unfurnished,L&T Rejuve 360,1 Covered,3.0,6.0,2.85,3, Mumbai,Apartment,0,0,0,3125.0
1155.0,Under Construction,0.0,New Property,Unfurnished,Shapoorji Pallonji The Odyssey 1,1 Covered,4.0,6.0,13.86,3, Mumbai,Apartment,0,0,0,12000.0
806.0,Under Construction,0.0,New Property,Unfurnished,Arkade Rare,Unknown,3.0,1.0,2.05,3, Mumbai,Apartment,0,0,0,2543.42
1009.0,Under Construction,0.0,New Property,Unfurnished,Edmont Aurelia,1 Covered,3.0,3.0,2.96,3, Mumbai,Apartment,0,0,0,2933.6
1093.0,Under Construction,0.0,New Property,Unfurnished,Ruparel Vivanza,1 Covered,3.0,3.0,4.22,3, Mumbai,Apartment,0,0,0,3860.93
1332.0,Under Construction,0.0,New Property,Unfurnished,Elixir Reserve,Unknown,3.0,4.0,5.19,3, Mumbai,Apartment,0,0,0,3896.4
1726.0,Under Construction,0.0,New Property,Unfurnished,Forest Hills,Unknown,3.0,1.0,3.72,3, Mumbai,Apartment,0,0,0,2155.27
1363.0,Under Construction,0.0,New Property,Unfurnished,Piramal Revanta,Unknown,3.0,1.0,3.75,3, Mumbai,Apartment,0,0,0,2751.28
1075.0,Under Construction,0.0,New Property,Unfurnished,Fortune Florence,Unknown,3.0,3.0,3.17,3, Mumbai,Apartment,0,0,0,2948.84
1022.0,Under Construction,0.0,New Property,Unfurnished,Adani The Views,Unknown,3.0,2.0,3.29,3, Mumbai,Apartment,0,0,0,3219.18
1062.0,Ready to Move,0.0,New Property,Unfurnished,Advent Neel,Unknown,3.0,5.0,6.37,3, Mumbai,Apartment,0,0,0,5998.12
1040.0,Under Construction,0.0,New Property,Unfurnished,Elixir Reserve,Unknown,3.0,2.0,3.95,3, Mumbai,Apartment,0,0,0,3798.08
1040.0,Under Construction,0.0,New Property,Unfurnished,Elixir Reserve,Unknown,3.0,1.0,3.95,3, Mumbai,Apartment,0,0,0,3798.08
1140.0,Under Construction,0.0,New Property,Unfurnished,Hiranandani Empress Hill,Unknown,3.0,1.0,5.49,3, Mumbai,Apartment,0,0,0,4815.79
1199.0,Under Construction,0.0,New Property,Unfurnished,Linkbay Residences,Unknown,3.0,1.0,4.15,3,Unknown,Apartment,0,0,0,3461.22
934.0,Under Construction,0.0,New Property,Unfurnished,18th Avenue,Unknown,3.0,1.0,4.84,3, Mumbai,Apartment,0,0,0,5182.01
1254.0,Under Construction,0.0,New Property,Unfurnished,Lodha Park,Unknown,3.0,6.0,7.46,3, Mumbai,Apartment,0,0,0,5948.96
1100.0,Under Construction,0.0,New Property,Unfurnished,7 Mahalaxmi,Unknown,3.0,1.0,5.5,3, Mumbai,Apartment,0,0,0,5000.0
